,DET_FLIP_ONE_BIT,DET_FLIP_TWO_BITS,DET_FLIP_FOUR_BITS,DET_FLIP_ONE_BYTE,DET_FLIP_TWO_BYTES,DET_FLIP_FOUR_BYTES,DET_ARITH_ADD_ONE,DET_ARITH_SUB_ONE,DET_ARITH_ADD_TWO_LE,DET_ARITH_SUB_TWO_LE,DET_ARITH_ADD_TWO_BIG,DET_ARITH_SUB_TWO_BIG,DET_ARITH_ADD_FOUR_LE,DET_ARITH_SUB_FOUR_LE,DET_ARITH_ADD_FOUR_BIG,DET_ARITH_SUB_FOUR_BIG,INTERESTING_BYTE,INTERESTING_TWO_BYTES_LE,INTERESTING_TWO_BYTES_BIG,INTERESTING_FOUR_BYTES_LE,INTERESTING_FOUR_BYTES_BIG,HAVOC_MUT_FLIPBIT,HAVOC_MUT_INTERESTING8,HAVOC_MUT_INTERESTING16,HAVOC_MUT_INTERESTING16BE,HAVOC_MUT_INTERESTING32,HAVOC_MUT_INTERESTING32BE,HAVOC_MUT_ARITH8_,HAVOC_MUT_ARITH8,HAVOC_MUT_ARITH16_,HAVOC_MUT_ARITH16BE_,HAVOC_MUT_ARITH16,HAVOC_MUT_ARITH16BE,HAVOC_MUT_ARITH32_,HAVOC_MUT_ARITH32BE_,HAVOC_MUT_ARITH32,HAVOC_MUT_ARITH32BE,HAVOC_MUT_RAND8,HAVOC_MUT_BYTEADD,HAVOC_MUT_BYTESUB,HAVOC_MUT_FLIP8,DICTIONARY_USER_EXTRAS_OVER,DICTIONARY_USER_EXTRAS_INSERT,DICTIONARY_AUTO_EXTRAS_OVER,DICTIONARY_AUTO_EXTRAS_INSERT,CUSTOM_MUTATOR,HAVOC
3140,0.172897,0.004016,0.004016,0.084112,0.000000,0,0.355140,0.322430,0.192771,0.156627,0.180723,0.152610,0,0,0,0,0,0,0,0,0,0.172897,0,0,0,0,0,0.322430,0.355140,0.156627,0.152610,0.192771,0.180723,0,0,0,0,0,0.355140,0.322430,0,0,0,0,0,0,0
3144,0.230483,0.020833,0.020833,0.033457,0.000000,0,0.360595,0.379182,0.152778,0.170139,0.253472,0.159722,0,0,0,0,0,0,0,0,0,0.230483,0,0,0,0,0,0.379182,0.360595,0.170139,0.159722,0.152778,0.253472,0,0,0,0,0,0.360595,0.379182,0,0,0,0,0,0,0
3147,0.162706,0.015493,0.015493,0.047532,0.001408,0,0.354662,0.327239,0.163380,0.167606,0.185915,0.184507,0,0,0,0,0,0,0,0,0,0.162706,0,0,0,0,0,0.327239,0.354662,0.167606,0.184507,0.163380,0.185915,0,0,0,0,0,0.354662,0.327239,0,0,0,0,0,0,0
3148,0.171069,0.019087,0.019087,0.035220,0.001660,0,0.357233,0.337107,0.170124,0.170954,0.160996,0.172614,0,0,0,0,0,0,0,0,0,0.171069,0,0,0,0,0,0.337107,0.357233,0.170954,0.172614,0.170124,0.160996,0,0,0,0,0,0.357233,0.337107,0,0,0,0,0,0,0
3151,0.225610,0.021277,0.021277,0.073171,0.007092,0,0.402439,0.365854,0.226950,0.170213,0.134752,0.170213,0,0,0,0,0,0,0,0,0,0.225610,0,0,0,0,0,0.365854,0.402439,0.170213,0.170213,0.226950,0.134752,0,0,0,0,0,0.402439,0.365854,0,0,0,0,0,0,0
3153,0.250000,0.009434,0.009434,0.053030,0.000000,0,0.356061,0.378788,0.188679,0.132075,0.132075,0.141509,0,0,0,0,0,0,0,0,0,0.250000,0,0,0,0,0,0.378788,0.356061,0.132075,0.141509,0.188679,0.132075,0,0,0,0,0,0.356061,0.378788,0,0,0,0,0,0,0
3155,0.250000,0.009901,0.009901,0.054688,0.000000,0,0.382812,0.359375,0.198020,0.128713,0.128713,0.158416,0,0,0,0,0,0,0,0,0,0.250000,0,0,0,0,0,0.359375,0.382812,0.128713,0.158416,0.198020,0.128713,0,0,0,0,0,0.382812,0.359375,0,0,0,0,0,0,0
3157,0.220000,0.012195,0.012195,0.053333,0.000000,0,0.373333,0.406667,0.140244,0.176829,0.176829,0.164634,0,0,0,0,0,0,0,0,0,0.220000,0,0,0,0,0,0.406667,0.373333,0.176829,0.164634,0.140244,0.176829,0,0,0,0,0,0.373333,0.406667,0,0,0,0,0,0,0
3203,0.146188,0.016272,0.016272,0.034081,0.000465,0,0.310314,0.307623,0.165969,0.175732,0.187820,0.180381,0,0,0,0,0,0,0,0,0,0.146188,0,0,0,0,0,0.307623,0.310314,0.175732,0.180381,0.165969,0.187820,0,0,0,0,0,0.310314,0.307623,0,0,0,0,0,0,0
3206,0.182692,0.010101,0.010101,0.062500,0.005051,0,0.360577,0.375000,0.191919,0.181818,0.181818,0.161616,0,0,0,0,0,0,0,0,0,0.182692,0,0,0,0,0,0.375000,0.360577,0.181818,0.161616,0.191919,0.181818,0,0,0,0,0,0.360577,0.375000,0,0,0,0,0,0,0
3208,0.158035,0.016236,0.016236,0.038513,0.000738,0,0.316069,0.330677,0.168266,0.183764,0.177860,0.160148,0,0,0,0,0,0,0,0,0,0.158035,0,0,0,0,0,0.330677,0.316069,0.183764,0.160148,0.168266,0.177860,0,0,0,0,0,0.316069,0.330677,0,0,0,0,0,0,0
3209,0.138325,0.015141,0.015141,0.030457,0.000688,0,0.307107,0.302030,0.153476,0.169993,0.189264,0.189264,0,0,0,0,0,0,0,0,0,0.138325,0,0,0,0,0,0.302030,0.307107,0.169993,0.189264,0.153476,0.189264,0,0,0,0,0,0.307107,0.302030,0,0,0,0,0,0,0
3212,0.146538,0.016221,0.016221,0.027375,0.000954,0,0.323671,0.338164,0.157443,0.160305,0.184160,0.175573,0,0,0,0,0,0,0,0,0,0.146538,0,0,0,0,0,0.338164,0.323671,0.160305,0.175573,0.157443,0.184160,0,0,0,0,0,0.323671,0.338164,0,0,0,0,0,0,0
3213,0.144022,0.016279,0.016279,0.031250,0.000000,0,0.304348,0.327446,0.156589,0.166667,0.182171,0.185271,0,0,0,0,0,0,0,0,0,0.144022,0,0,0,0,0,0.327446,0.304348,0.166667,0.185271,0.156589,0.182171,0,0,0,0,0,0.304348,0.327446,0,0,0,0,0,0,0
3214,0,0.000000,0.000000,0,0.000000,0,0,0,0.000000,0.000000,1.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,1.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3215,0.250000,0.027778,0.027778,0.113636,0.000000,0,0.409091,0.409091,0.166667,0.166667,0.111111,0.194444,0,0,0,0,0,0,0,0,0,0.250000,0,0,0,0,0,0.409091,0.409091,0.166667,0.194444,0.166667,0.111111,0,0,0,0,0,0.409091,0.409091,0,0,0,0,0,0,0
3219,0.225166,0.007353,0.007353,0.066225,0.000000,0,0.437086,0.397351,0.176471,0.191176,0.176471,0.169118,0,0,0,0,0,0,0,0,0,0.225166,0,0,0,0,0,0.397351,0.437086,0.191176,0.169118,0.176471,0.176471,0,0,0,0,0,0.437086,0.397351,0,0,0,0,0,0,0
3220,0.204819,0.034483,0.034483,0.048193,0.000000,0,0.403614,0.343373,0.206897,0.200000,0.151724,0.179310,0,0,0,0,0,0,0,0,0,0.204819,0,0,0,0,0,0.343373,0.403614,0.200000,0.179310,0.206897,0.151724,0,0,0,0,0,0.403614,0.343373,0,0,0,0,0,0,0
3222,0.160183,0.009494,0.009494,0.050343,0.001582,0,0.359268,0.331808,0.162975,0.174051,0.188291,0.180380,0,0,0,0,0,0,0,0,0,0.160183,0,0,0,0,0,0.331808,0.359268,0.174051,0.180380,0.162975,0.188291,0,0,0,0,0,0.359268,0.331808,0,0,0,0,0,0,0
3224,0.131868,0.016538,0.016538,0.025641,0.000000,0,0.296703,0.333333,0.153252,0.158765,0.191841,0.181918,0,0,0,0,0,0,0,0,0,0.131868,0,0,0,0,0,0.333333,0.296703,0.158765,0.181918,0.153252,0.191841,0,0,0,0,0,0.296703,0.333333,0,0,0,0,0,0,0
3225,0.179420,0.020367,0.020367,0.042216,0.002037,0,0.364116,0.321900,0.189409,0.179226,0.132383,0.195519,0,0,0,0,0,0,0,0,0,0.179420,0,0,0,0,0,0.321900,0.364116,0.179226,0.195519,0.189409,0.132383,0,0,0,0,0,0.364116,0.321900,0,0,0,0,0,0,0
3226,0.188889,0.025974,0.025974,0.061111,0.006494,0,0.316667,0.383333,0.136364,0.201299,0.097403,0.142857,0,0,0,0,0,0,0,0,0,0.188889,0,0,0,0,0,0.383333,0.316667,0.201299,0.142857,0.136364,0.097403,0,0,0,0,0,0.316667,0.383333,0,0,0,0,0,0,0
3227,0.132969,0.018672,0.018672,0.027322,0.001037,0,0.311475,0.327869,0.146266,0.165975,0.188797,0.182573,0,0,0,0,0,0,0,0,0,0.132969,0,0,0,0,0,0.327869,0.311475,0.165975,0.182573,0.146266,0.188797,0,0,0,0,0,0.311475,0.327869,0,0,0,0,0,0,0
3229,0,0.000000,0.000000,0,0.000000,0,0,0,0.333333,0.000000,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.333333,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3230,0.304348,0.142857,0.142857,0.130435,0.000000,0,0.565217,0.478261,0.071429,0.142857,0.071429,0.357143,0,0,0,0,0,0,0,0,0,0.304348,0,0,0,0,0,0.478261,0.565217,0.142857,0.357143,0.071429,0.071429,0,0,0,0,0,0.565217,0.478261,0,0,0,0,0,0,0
3231,0.138027,0.015964,0.015964,0.030570,0.000614,0,0.293191,0.285317,0.161277,0.161482,0.180106,0.187270,0,0,0,0,0,0,0,0,0,0.138027,0,0,0,0,0,0.285317,0.293191,0.161482,0.187270,0.161277,0.180106,0,0,0,0,0,0.293191,0.285317,0,0,0,0,0,0,0
3232,0.137660,0.014853,0.014853,0.030482,0.000665,0,0.294002,0.288594,0.161827,0.162270,0.181113,0.189315,0,0,0,0,0,0,0,0,0,0.137660,0,0,0,0,0,0.288594,0.294002,0.162270,0.189315,0.161827,0.181113,0,0,0,0,0,0.294002,0.288594,0,0,0,0,0,0,0
3234,0.234375,0.000000,0.000000,0.109375,0.000000,0,0.359375,0.437500,0.133333,0.155556,0.177778,0.222222,0,0,0,0,0,0,0,0,0,0.234375,0,0,0,0,0,0.437500,0.359375,0.155556,0.222222,0.133333,0.177778,0,0,0,0,0,0.359375,0.437500,0,0,0,0,0,0,0
3235,0.172156,0.016221,0.016221,0.040419,0.000000,0,0.360778,0.327844,0.165076,0.184160,0.170802,0.170802,0,0,0,0,0,0,0,0,0,0.172156,0,0,0,0,0,0.327844,0.360778,0.184160,0.170802,0.165076,0.170802,0,0,0,0,0,0.360778,0.327844,0,0,0,0,0,0,0
3237,0.294118,0.066667,0.066667,0.117647,0.000000,0,0.411765,0.470588,0.133333,0.200000,0.133333,0.200000,0,0,0,0,0,0,0,0,0,0.294118,0,0,0,0,0,0.470588,0.411765,0.200000,0.200000,0.133333,0.133333,0,0,0,0,0,0.411765,0.470588,0,0,0,0,0,0,0
3238,0.149146,0.011346,0.011346,0.038634,0.001031,0,0.314465,0.321653,0.152140,0.165034,0.182568,0.204745,0,0,0,0,0,0,0,0,0,0.149146,0,0,0,0,0,0.321653,0.314465,0.165034,0.204745,0.152140,0.182568,0,0,0,0,0,0.314465,0.321653,0,0,0,0,0,0,0
3241,0.149057,0.011524,0.011524,0.035849,0.000000,0,0.331132,0.301887,0.165532,0.171818,0.188057,0.191200,0,0,0,0,0,0,0,0,0,0.149057,0,0,0,0,0,0.301887,0.331132,0.171818,0.191200,0.165532,0.188057,0,0,0,0,0,0.331132,0.301887,0,0,0,0,0,0,0
3242,0.143850,0.016675,0.016675,0.033155,0.000498,0,0.306417,0.286096,0.166252,0.163514,0.178696,0.181931,0,0,0,0,0,0,0,0,0,0.143850,0,0,0,0,0,0.286096,0.306417,0.163514,0.181931,0.166252,0.178696,0,0,0,0,0,0.306417,0.286096,0,0,0,0,0,0,0
3243,0.275862,0.000000,0.000000,0.000000,0.000000,0,0.551724,0.413793,0.227273,0.090909,0.181818,0.181818,0,0,0,0,0,0,0,0,0,0.275862,0,0,0,0,0,0.413793,0.551724,0.090909,0.181818,0.227273,0.181818,0,0,0,0,0,0.551724,0.413793,0,0,0,0,0,0,0
3246,0.159751,0.015280,0.015280,0.051867,0.000000,0,0.344398,0.327801,0.174873,0.151104,0.147708,0.171477,0,0,0,0,0,0,0,0,0,0.159751,0,0,0,0,0,0.327801,0.344398,0.151104,0.171477,0.174873,0.147708,0,0,0,0,0,0.344398,0.327801,0,0,0,0,0,0,0
3247,0.186047,0.026316,0.026316,0.093023,0.000000,0,0.232558,0.302326,0.184211,0.184211,0.131579,0.078947,0,0,0,0,0,0,0,0,0,0.186047,0,0,0,0,0,0.302326,0.232558,0.184211,0.078947,0.184211,0.131579,0,0,0,0,0,0.232558,0.302326,0,0,0,0,0,0,0
3250,0.194656,0.007905,0.007905,0.064885,0.000000,0,0.358779,0.370229,0.154150,0.169960,0.185771,0.177866,0,0,0,0,0,0,0,0,0,0.194656,0,0,0,0,0,0.370229,0.358779,0.169960,0.177866,0.154150,0.185771,0,0,0,0,0,0.358779,0.370229,0,0,0,0,0,0,0
3251,0.230769,0.000000,0.000000,0.089744,0.000000,0,0.358974,0.282051,0.151515,0.227273,0.181818,0.106061,0,0,0,0,0,0,0,0,0,0.230769,0,0,0,0,0,0.282051,0.358974,0.227273,0.106061,0.151515,0.181818,0,0,0,0,0,0.358974,0.282051,0,0,0,0,0,0,0
3252,0.213333,0.000000,0.000000,0.106667,0.000000,0,0.426667,0.306667,0.236364,0.163636,0.145455,0.127273,0,0,0,0,0,0,0,0,0,0.213333,0,0,0,0,0,0.306667,0.426667,0.163636,0.127273,0.236364,0.145455,0,0,0,0,0,0.426667,0.306667,0,0,0,0,0,0,0
3253,0.185976,0.032520,0.032520,0.048780,0.002710,0,0.359756,0.384146,0.146341,0.140921,0.162602,0.195122,0,0,0,0,0,0,0,0,0,0.185976,0,0,0,0,0,0.384146,0.359756,0.140921,0.195122,0.146341,0.162602,0,0,0,0,0,0.359756,0.384146,0,0,0,0,0,0,0
3254,0.140625,0.016966,0.016966,0.031771,0.000485,0,0.303125,0.286979,0.166020,0.163354,0.178381,0.182744,0,0,0,0,0,0,0,0,0,0.140625,0,0,0,0,0,0.286979,0.303125,0.163354,0.182744,0.166020,0.178381,0,0,0,0,0,0.303125,0.286979,0,0,0,0,0,0,0
3255,0.238095,0.000000,0.000000,0.047619,0.000000,0,0.476190,0.333333,0.150000,0.050000,0.100000,0.200000,0,0,0,0,0,0,0,0,0,0.238095,0,0,0,0,0,0.333333,0.476190,0.050000,0.200000,0.150000,0.100000,0,0,0,0,0,0.476190,0.333333,0,0,0,0,0,0,0
3258,0.153846,0.095238,0.095238,0.038462,0.000000,0,0.423077,0.346154,0.095238,0.095238,0.142857,0.238095,0,0,0,0,0,0,0,0,0,0.153846,0,0,0,0,0,0.346154,0.423077,0.095238,0.238095,0.095238,0.142857,0,0,0,0,0,0.423077,0.346154,0,0,0,0,0,0,0
